"9"	1
"90"	1
"900"	1
"901"	1
"902"	1
"903"	1
"904"	1
"905"	1
"906"	1
"907"	1
"908"	1
"909"	1
"91"	1
"910"	1
"911"	1
"912"	1
"913"	1
"914"	1
"915"	1
"916"	1
"917"	1
"918"	1
"919"	1
"92"	1
"920"	1
"921"	1
"922"	1
"923"	1
"924"	1
"925"	1
"926"	1
"927"	1
"928"	1
"929"	1
"93"	1
"930"	1
"931"	1
"932"	1
"933"	1
"934"	1
"935"	1
"936"	1
"937"	1
"938"	1
"939"	1
"94"	1
"940"	1
"941"	1
"942"	1
"943"	1
"944"	1
"945"	1
"946"	1
"947"	1
"948"	1
"949"	1
"95"	1
"950"	1
"951"	1
"952"	1
"953"	1
"954"	1
"955"	1
"956"	1
"957"	1
"958"	1
"959"	1
"96"	1
"960"	1
"961"	1
"962"	1
"963"	1
"964"	1
"965"	1
"966"	1
"967"	1
"968"	1
"969"	1
"97"	1
"970"	1
"971"	1
"972"	1
"973"	1
"974"	1
"975"	1
"976"	1
"977"	1
"978"	1
"979"	1
"98"	1
"980"	1
"981"	1
"982"	1
"983"	1
"984"	1
"985"	1
"986"	1
"987"	1
"988"	1
"989"	1
"99"	1
"990"	1
"991"	1
"992"	1
"993"	1
"994"	1
"995"	1
"996"	1
"997"	1
"998"	1
"999"	1
"<U+0E44><U+0E21><U+0E48><U+0E43><U+0E0A><U+0E48><U+0E23><U+0E30><U+0E40><U+0E1A><U+0E34><U+0E14><U+0E19><U+0E34><U+0E27><U+0E40><U+0E04><U+0E25><U+0E35><U+0E22><U+0E23><U+0E4C>	1
"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E38><U+4E16><U+754C><U+306E><U+8B66><U+5BDF><U+5B98><U+3092><U+8F9E><U+3081><U+308B><U+3063><U+3066><U+8A00><U+3063><U+3066><U+305F><U+306E><U+306B>	1
"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E39>	3
"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E35>BREAKING<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E35>	1
"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E35>RETWEET<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E35>you	8
"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38>US	1
"<U+6838><U+7206><U+5F3E><U+3082>	1
"<U+7C73><U+8ECD><U+3001><U+30A2><U+30D5><U+30AC><U+30F3><U+306E><U+5BFE>IS<U+4F5C><U+6226><U+3067><U+6700><U+5F37><U+306E><U+975E><U+6838><U+7206><U+5F3E><U+3092><U+6295><U+4E0B>	2
"<U+8AB0><U+3084><U+30A2><U+30D5><U+30AC><U+30F3><U+3067><U+9023><U+7D9A><U+30AD><U+30EB><U+3057><U+305F><U+30E4><U+30C4>	1
"<U+BBF8><U+AD6D><U+C774>	6
"A	5
"AS	1
"AWANInews	1
"About	1
"Afghanistan	24
"Afteryears	1
"Air	1
"Airport	1
"All	1
"America	4
"AmericaIsBack	2
"Americas	1
"Amerikanen	1
"Anyone	1
"Anytime	2
"Archive	1
"Awfully	1
"BREAKING	42
"BREAKINGPentagon	1
"Because	1
"Bombs	3
"Breaking	3
"BreakingThe	1
"BrozoDato	1
"Bruh	1
"Byjustof	2
"CNN	2
"Call	1
"Can	1
"Comparing	1
"Con	1
"Dear	9
"Decisiveness	3
"Definition	1
"Devastating	10
"Do	3
"Donald	1
"Dont	1
"Dropping	2
"EEUU	2
"El	1
"En	3
"Estas	1
"Evening	1
"Everything	1
"FBI	10
"FIRST	1
"FYI	1
"First	6
"Footage	1
"For	9
"From	1
"Funny	1
"Gen	14
"HELL	1
"Happening	2
"Hard	5
"Having	2
"He	4
"Hello	4
"Here	17
"Heres	21
"Here’s	1
"Hey	5
"How	1
"Huge	1
"I	23
"ICYMI	1
"INCASE	1
"ISIS	4
"ISWAS"	1
"If	6
"Ill	6
"In	10
"InHonorOf	1
"Incredibly	2
"Is	3
"Isis	1
"Islamic	2
"It	3
"Its	2
"JUST	1
"KNOCK	1
"Kampf	1
"LOU	1
"La	2
"Leaked	1
"Les	1
"Lots	1
"M	4
"MOAB	9
"MORE	1
"MOTHER	1
"Massive	7
"Middle	1
"Min	1
"Mis	1
"Missiles	2
"Moab	1
"Mother	3
"Mundo"	2
"Muslimsliberals	5
"NEW	1
"Nadie	1
"No	4
"Note	2
"OANN	1
"OPINION	1
"Obama	11
"Once	2
"Only	1
"Oops	1
"Overheard	2
"POLL	1
"Pendant	1
"Pentagon	1
"Please	1
"Pres	4
"President	4
"PresidentTrump	6
"Promise	1
"Que	1
"Qué	1
"RETWEET	1
"RETWEET<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E35>	1
"RIP	1
"RT	7
"Reacts	3
"Remember	1
"Remembersaid	1
"Retweeted	1
"Reuters	1
"Right	3
"Senile	1
"Sería	1
"Shelley	1
"Show	2
"Siria	1
"Snowflakes	2
"So	8
"Some	1
"Somos	1
"Spicer	2
"Still	1
"SuperIdee	2
"Syria	6
"TTP	1
"Thank	4
"Thats	3
"The	84
"TheDream	1
"TheResistance	6
"There	3
"Theres	12
"They	16
"Think	2
"This	29
"Those	2
"ThursdayThoughts	1
"Today	6
"Totally	1
"Trent	1
"Trump	61
"Trumps	4
"Trumpsters	3
"Tupac	4
"URGENTE	1
"US	50
"USA	5
"USUK	1
"Ugh	1
"Uhhhh	1
"Um"	1
"Unconfirmed	4
"United	1
"Unprecedented	1
"Usa	1
"Use	1
"VIDEO	1
"Va	1
"Video	1
"Vows	1
"WATCH	1
"WATCHvideo	2
"WE	1
"WWIIIVideo	1
"Was	4
"Watching	1
"We	95
"Welcome	1
"Well	1
"Were	2
"Weve	4
"What	2
"Whats	1
"When	6
"Whether	1
"While	3
"Why	1
"With	2
"YALL	2
"Yeah	1
"Yes	5
"Yikesthat	1
"Youre	1
"crookedmedia	1
"human	14
"interesting	1
"jenvoie	1
"keeps	1
"mile	1
"million	11
"moab	1
"news	1
"rare	1
"trump	2
"whats	1
"x"	1
"years	7
"“Mother	1
<U+0E0A><U+0E37><U+0E48><U+0E2D><U+0E02><U+0E2D><U+0E07><U+0E21><U+0E31><U+0E19>	1
<U+0E41><U+0E15><U+0E48><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E23><U+0E30><U+0E40><U+0E1A><U+0E34><U+0E14><U+0E17><U+0E35><U+0E48><U+0E43><U+0E2B><U+0E0D><U+0E48><U+0E17><U+0E35><U+0E48><U+0E2A><U+0E38><U+0E14><U+0E40><U+0E17><U+0E48><U+0E32><U+0E17><U+0E35><U+0E48><U+0E40><U+0E04><U+0E22><U+0E21><U+0E35><U+0E01><U+0E32><U+0E23><U+0E43><U+0E0A><U+0E49><U+0E43><U+0E19><U+0E17><U+0E32><U+0E07><U+0E01><U+0E32><U+0E23><U+0E17><U+0E2B><U+0E32><U+0E23>	1
<U+2665><U+FE0F><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E38>	1
<U+2764>	1
<U+300C>MOAB<U+306F><U+300E><U+5168><U+3066><U+306E><U+7206><U+5F3E><U+306E><U+6BCD><U+300F><U+3068><U+547C><U+3070><U+308C><U+3001><U+975E><U+6838><U+7206><U+5F3E><U+306E><U+4E2D><U+3067><U+306F><U+6700><U+5F37><U+306E><U+7834><U+58CA><U+529B><U+3092><U+6301><U+3064><U+3068><U+3055><U+308C><U+308B><U+3002><U+7C73><U+8ECD><U+304C><U+5B9F><U+6226><U+3067><U+4F7F><U+7528><U+3059><U+308B><U+306E><U+306F><U+521D><U+3081><U+3066><U+300D>	1
<U+4E00><U+822C><U+5E02><U+6C11><U+304C><U+3044><U+306A><U+3044><U+3053><U+3068><U+3092><U+7948><U+308B>	1
<U+4ECA><U+56DE><U+306E><U+306F><U+76F8><U+5F53><U+306E>	1
<U+4ECA><U+56DE><U+306E><U+7206><U+5F3E><U+3082>	1
<U+5B9F><U+6226><U+3067><U+521D>	1
<U+5B9F><U+6226><U+3067><U+521D>"	4
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E38>	1
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E63>	4
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E66>	1
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+623C><U+3E39>	1
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E34>"	1
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E35>	5
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E39>	2
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E35>M<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E33>AB<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E35>	4
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>	2
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>"	1
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E37><U+623C><U+3E38>	2
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E65>…"	2
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E30>"	1
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+623C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E30>"	1
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+623C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>	1
<U+706B><U+529B><U+3068><U+304B><U+3088><U+308A>	1
<U+7C73><U+8ECD><U+3001><U+30A2><U+30D5><U+30AC><U+30F3><U+306E><U+5BFE>IS<U+4F5C><U+6226><U+3067><U+6700><U+5F37><U+306E><U+975E><U+6838><U+7206><U+5F3E><U+3092><U+6295><U+4E0B>	3
<U+885D><U+6483><U+3060><U+3063><U+305F><U+3093><U+3058><U+3083><U+306A><U+3044><U+304B><U+306A>	1
<U+885D><U+6483><U+6CE2><U+3092><U+91CD><U+70B9><U+7684><U+306B><U+304A><U+3044><U+3066><U+308B><U+304B><U+3089>	1
<U+AC00><U+C7A5>	6
<U+ADF8><U+CE58><U+B824><U+B098>	6
<U+B5A8><U+C5B4><U+B728><U+B838><U+B2E4>	6
<U+BC29><U+AE08>	6
<U+BE44><U+D575>	6
<U+C0C8><U+BCBD><U+C774><U+B2E4>	6
<U+C2AC><U+D508>	6
<U+C544><U+D504><U+AC00><U+B2C8><U+C2A4><U+D0C4><U+C5D0>	6
<U+C5B8><U+C81C><U+B098>	6
<U+C774>	6
<U+C774><U+B798><U+C800><U+B798>	6
<U+C804><U+C5D0>	6
<U+C804><U+C7C1><U+C774>	6
<U+C911>	6
<U+C9C0><U+AD6C><U+C0C1><U+C5D0>	6
<U+D070>	6
<U+D3ED><U+D0C4>	6
<U+D3ED><U+D0C4><U+C744>	6
<U+D3ED><U+D0C4><U+C774><U+B77C><U+ACE0>	6
A	23
ABOUT	1
AFGHANISTAN	5
AL	1
ALL	1
AMERICA	1
AMILLION	2
AMOAB	1
AND	2
AS	1
Aber	2
About	3
Achin	1
Affordable	1
Afganistan	6
Afganistán	4
Afghan	3
Afghan"	1
Afghanistan	499
Afghanistan"	111
Afghanistan<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E35>	1
AfghanistanCentral	1
AfghanistanDonaldTrump	1
AfghanistanEEUU	1
AfghanistanFreeSpeech	1
AfghanistanI	1
AfghanistanJusticeHazaras"	1
AfghanistanMOA…"	4
AfghanistanMilitary	1
AfghanistanPentagon"	1
AfghanistanPorque	1
AfghanistanTerrorism"	1
AfghanistanTrump	1
AfghanistanWashington	2
Afghanistanbut	1
Afghanistanin	1
Afghanistanit	6
Afghanistanmile	1
Afghanistanmillion	86
Afghanistanmore"	1
Afghanistannow	1
Afghanistanor	1
Afghanistans	1
Afghanistanshould	1
Afghanistanwith	1
Afghanistan…"	32
Afghanista…"	2
Afghanistán	2
