"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @OnlineWitness: #ReneeZawawi <ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's All year long <ed><U+00A0><U+00BC><ed><U+00BE><U+0099><U+FE0F> Keep America in Love https://t.co/yK5O8qEll8 https://t.co/zsMnR…",FALSE,0,NA,2017-02-16 03:32:30,FALSE,NA,"832070119924736000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Speed_TheDog",19,TRUE,FALSE,NA,NA
"12","RT @OnlineWitness: #ReneeZawawi <ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's All year long <ed><U+00A0><U+00BC><ed><U+00BE><U+0099><U+FE0F> Keep America in Love https://t.co/yK5O8qEll8 https://t.co/zsMnR…",FALSE,0,NA,2017-02-16 03:32:30,FALSE,NA,"832070119735955456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kanjoshi91",19,TRUE,FALSE,NA,NA
"13","RT @mayookamoto510: #cafe #latteart #friends #teatime #heart #happy #valentine #lunchtime https://t.co/JBFc65pBfe",FALSE,0,NA,2017-02-16 03:32:28,FALSE,NA,"832070114161725440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Muicy_MEMUMI",2,TRUE,FALSE,NA,NA
"14","RT @DrKumarVishwas: #WithLoveFromKV
#Valentine https://t.co/JWiXIp7wxX",FALSE,0,NA,2017-02-16 03:32:24,FALSE,NA,"832070095983755264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NishadRohitKum1",67,TRUE,FALSE,NA,NA
"15","RT @SakimiChanArt: Happy #Valentine!!Inspired by that one scene in #FFIV ;w;#Noctis and #Lunafreya&lt;3
 PSD+high res,steps,vidprocess etc&gt;htt…",FALSE,0,NA,2017-02-16 03:32:15,FALSE,NA,"832070058767552516",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seri_000",4610,TRUE,FALSE,NA,NA
"16","Valentine chocolate from Vey. Thank u Vey <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #latepost #valentine #chocolate #vanhouten #yummy… https://t.co/6j8PHd165v",FALSE,0,NA,2017-02-16 03:31:49,FALSE,NA,"832069946842738693",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","michelletawas",0,FALSE,FALSE,NA,NA
"17","RT @AmiAmiGocco: Unicorn! https://t.co/26M0mlTGLQ #etsy #unicorn #ValentinesDay #Valentine https://t.co/7oDNFFnBxE",FALSE,0,NA,2017-02-16 03:31:46,FALSE,NA,"832069935857856512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KARDSandGifts",76,TRUE,FALSE,NA,NA
"18","RT @esfand: @shellieblum <ed><U+00A0><U+00BD><ed><U+00B1><U+008B>Hi Shellie! Hope u had a gr8 #Valentine
@saferprint @NeecieMarie @1984noely @Nedu_Obi @luis_galarza @ifarmlife @o…",FALSE,0,NA,2017-02-16 03:31:30,FALSE,NA,"832069867603791872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","esfand",6,TRUE,FALSE,NA,NA
"19","RT @Osita_sav: Idk If to laugh at her hair or the way she's swinging the pan or the fact that her boyfriend forgot about #Valentine's Day <ed><U+00A0><U+00BD><ed><U+00B2><U+0080>…",FALSE,0,NA,2017-02-16 03:31:26,FALSE,NA,"832069851615215616",NA,"<a href=""http://rebird.co"" rel=""nofollow"">ReBird</a>","GE3tune",1,TRUE,FALSE,NA,NA
"20","RT @UCLA: Happy #Valentine's Day! Did you know our campus resembles the shape of a heart? <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> https://t.co/N4YiU6KlXG",FALSE,0,NA,2017-02-16 03:31:22,FALSE,NA,"832069834292633600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtvh09",124,TRUE,FALSE,NA,NA
"21","RT @beruri_melon: <U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>Spread the love <U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
#Valentine #<U+30B9><U+30EC><U+30DF><U+30AF> https://t.co/PFqAigd0ul",FALSE,0,NA,2017-02-16 03:31:07,FALSE,NA,"832069771977965569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","duck_cream426",94,TRUE,FALSE,NA,NA
"22","RT @iruiru_kaishain: <U+3053><U+306E><U+683C><U+597D><U+3092><U+3059><U+308B><U+3068><U+30C1><U+30E7><U+30B3><U+304C><U+305F><U+304F><U+3055><U+3093><U+3082><U+3089><U+3048><U+308B><U+3063><U+3066><U+805E><U+3044><U+305F><U+3063><U+3059>!! 
#<U+8C9D><U+793E><U+54E1> #<U+30A2><U+30B5><U+30EA> #<U+30CF><U+30A4><U+8C9D> #<U+30AB><U+30E2><U+8C9D> #<U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3> #Valentine  #ValentinesDay https://t.co/YvqyIlvIb0",FALSE,0,NA,2017-02-16 03:30:51,FALSE,NA,"832069704680239104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1124nako",11593,TRUE,FALSE,NA,NA
"23","Don't Date a Girl Who Treks via @bgtexplorations #hiking #backpacking #valentine https://t.co/u7o8jExAfc",FALSE,1,NA,2017-02-16 03:30:19,FALSE,NA,"832069571716734976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nomadicboys",0,FALSE,FALSE,NA,NA
"24","RT @edXOnline: This #Valentine's Day, we revisit the wise words of @AlbertEinstein. #science https://t.co/eKDLyeMYk8",FALSE,0,NA,2017-02-16 03:30:10,FALSE,NA,"832069534525710338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Physicistz",55,TRUE,FALSE,NA,NA
"25","RT @CaucasianAllure: French couple <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #WhiteCouplesAreMagic #WhiteBeauty #French #France #valentinesday2017  #Valentine #WhiteCulture #Cult…",FALSE,0,NA,2017-02-16 03:30:09,FALSE,NA,"832069527571554304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AiKBolIa0DJGqLY",27,TRUE,FALSE,NA,NA
"26","In Tweets: 5 ways #students celebrated #Valentine’s Day https://t.co/NiEMkfjRWO https://t.co/e1o9dfqpkg",FALSE,0,NA,2017-02-16 03:30:00,FALSE,NA,"832069492637212672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Study_INTNL",0,FALSE,FALSE,NA,NA
"27","In Tweets: 5 ways #students celebrated #Valentine’s Day https://t.co/y983rn5K62 https://t.co/kDFA40hUBu",FALSE,0,NA,2017-02-16 03:30:00,FALSE,NA,"832069492272422912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","genna_ash",0,FALSE,FALSE,NA,NA
"28","<U+6628><U+65E5><U+306F><U+304D><U+307B><U+3068><U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3><U+306E><U+4F5C><U+3063><U+3066><U+305F><ed><U+00A0><U+00BC><ed><U+00BD><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+304D><U+307B><U+5148><U+751F><U+306E><U+304A><U+304B><U+3052><U+3067><U+3068><U+3063><U+3066><U+3082><U+304A><U+3044><U+3057><U+304F><U+3067><U+304D><U+305F><U+3068><U+601D><U+3046><ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+304A><U+4E16><U+8A71><U+306B><U+306A><U+3063><U+3066><U+308B><U+4EBA><U+306B><U+914D><U+308B><U+3093><U+3060><U+301C><U+697D><U+3057><U+307F><U+2764><U+2764>
#<U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3> #valentine #<U+304A><U+83D3><U+5B50><U+4F5C><U+308A>… https://t.co/dxeZtwmurX",FALSE,0,NA,2017-02-16 03:29:56,FALSE,NA,"832069473628741636",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chipitan2",0,FALSE,FALSE,NA,NA
"29","Happy Valentine's Day! #vday #valentine #bemine #kisses #puckerup #lips #lickable #kissable # #love #datenight… https://t.co/ataY7M2BVX",FALSE,0,NA,2017-02-16 03:29:49,TRUE,NA,"832069445807771648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daciamariamodel",0,FALSE,FALSE,NA,NA
"30","It was a lovely holiday #snapchat #hearts #flowers #candy #hallmark #roses #paperhearts #valentine #chocolate… https://t.co/aTWpyQiLWX",FALSE,0,NA,2017-02-16 03:29:38,TRUE,NA,"832069398659608577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatashaGheybi",0,FALSE,FALSE,NA,NA
"31","RT @reneezawawi: If you missed #ReneeZawawi #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's Day Special with Ikumo Hide <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>there is a video <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LRtM2R61…",FALSE,0,NA,2017-02-16 03:29:32,FALSE,NA,"832069375725170688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eutepegoq",44,TRUE,FALSE,NA,NA
"32","RT @reneezawawi: If you missed #ReneeZawawi #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's Day Special with Ikumo Hide <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>there is a video <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LRtM2R61…",FALSE,0,NA,2017-02-16 03:29:32,FALSE,NA,"832069375280570368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nebraskabarnes",44,TRUE,FALSE,NA,NA
"33","RT @reneezawawi: If you missed #ReneeZawawi #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's Day Special with Ikumo Hide <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>there is a video <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LRtM2R61…",FALSE,0,NA,2017-02-16 03:29:31,FALSE,NA,"832069370905976833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meangirl_dary91",44,TRUE,FALSE,NA,NA
"34","RT @reneezawawi: If you missed #ReneeZawawi #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's Day Special with Ikumo Hide <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>there is a video <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LRtM2R61…",FALSE,0,NA,2017-02-16 03:29:31,FALSE,NA,"832069370650058753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juicylucie1",44,TRUE,FALSE,NA,NA
"35","RT @reneezawawi: If you missed #ReneeZawawi #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's Day Special with Ikumo Hide <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>there is a video <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LRtM2R61…",FALSE,0,NA,2017-02-16 03:29:31,FALSE,NA,"832069370570379264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","layschiara",44,TRUE,FALSE,NA,NA
"36","RT @reneezawawi: If you missed #ReneeZawawi #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's Day Special with Ikumo Hide <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>there is a video <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LRtM2R61…",FALSE,0,NA,2017-02-16 03:29:31,FALSE,NA,"832069370058780675",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lukskins",44,TRUE,FALSE,NA,NA
"37","RT @reneezawawi: If you missed #ReneeZawawi #HappyHour<ed><U+00A0><U+00BC><ed><U+00BD><U+00B8> #Valentine's Day Special with Ikumo Hide <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8>there is a video <ed><U+00A0><U+00BD><ed><U+00B9><U+0083><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> https://t.co/LRtM2R61…",FALSE,0,NA,2017-02-16 03:29:31,FALSE,NA,"832069369656119296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clark622T",44,TRUE,FALSE,NA,NA
"38","RT @feyrah: No  #Valentine? Momo has got you! https://t.co/PkKrKXs26z",FALSE,0,NA,2017-02-16 03:29:24,FALSE,NA,"832069339272486912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Lemon_Shark",61,TRUE,FALSE,NA,NA
"39","RT @T1SOUL: <U+23F8><ed><U+00A0><U+00BC><ed><U+00BC><U+009F> #VALENTINE
#<U+FE0F><U+20E3><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8><U+2728>#1FIRST<ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>
1<U+FE0F><U+20E3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB>.<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE>.<ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>.<ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>.<ed><U+00A0><U+00BC><ed><U+00B7><U+00B9>
<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB>@AngelaBorquez4
<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE>@bergerhans10
<ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>@malemalefica
<ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@XDTVI17
<ed><U+00A0><U+00BC><ed><U+00B7><U+00B9>@1F_st
<U+23F8>#RT

sito",FALSE,0,NA,2017-02-16 03:29:22,FALSE,NA,"832069329965481985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XDTVI17",1,TRUE,FALSE,NA,NA
"40","Anoche antes de empezar!!! #valentine #vintage 
Jazzy gig! <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/R8PublWsor",FALSE,0,NA,2017-02-16 03:29:04,FALSE,NA,"832069257081008129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_TheHolidays",0,FALSE,FALSE,NA,NA
"41","A student expressed appreciation for a #teacher with this very literal, artistic #Valentine's Day card:… https://t.co/Bn2AVdofRV",FALSE,0,NA,2017-02-16 03:29:04,TRUE,NA,"832069256690884608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HaidaPrincess",0,FALSE,FALSE,NA,NA
"42","Accept this inner circles <U+2665> #valentine https://t.co/deZeSK0UNA",FALSE,0,NA,2017-02-16 03:29:00,FALSE,NA,"832069238823153664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realllllsmh93",0,FALSE,FALSE,NA,NA
"43","RT @animalaround: <U+0E43><U+0E19><U+0E2A><U+0E48><U+0E27><U+0E19> #Valentine <U+0E02><U+0E2D><U+0E07><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E19>
<U+0E41><U+0E25><U+0E30><U+0E01><U+0E39>: .. https://t.co/xQttDsUgZ0",FALSE,0,NA,2017-02-16 03:28:58,FALSE,NA,"832069229675376640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gagartood",615,TRUE,FALSE,NA,NA
"44","thanx for many Valentine gift<ed><U+00A0><U+00BC><ed><U+00BD><U+00AB><U+2B50><U+FE0F><U+263A><U+FE0E>

#thanx
#thankyou
#valentine… https://t.co/uGYGinMJb6",FALSE,0,NA,2017-02-16 03:28:50,FALSE,NA,"832069196779511809",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DaiKiAso",0,FALSE,FALSE,NA,NA
"45","RT @upasanakonidela: Happy #Valentine'sDay <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>Valentines for us is about cherishing sweet fun moments we spend together. Happy to be married…",FALSE,0,NA,2017-02-16 03:28:45,FALSE,NA,"832069175023579137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pavanchowdary44",274,TRUE,FALSE,NA,NA
"46","<U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3><U+306B><U+6025><U+306B><U+307E><U+307E><U+304B><U+3089><U+751F><U+30C1><U+30E7><U+30B3><U+8CB0><U+3048><U+3066>Happy<U+306A>Valentine<U+306B><U+306A><U+3063><U+305F><ed><U+00A0><U+00BC><ed><U+00BD><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+009D><U+3042><U+308A><U+304C><U+3068><U+3046><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
#valentine #<U+751F><U+30C1><U+30E7><U+30B3> #instagood #thankyou https://t.co/QDJ8iSeh1s",FALSE,0,NA,2017-02-16 03:28:39,FALSE,NA,"832069149614546944",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","candy_yuripa",0,FALSE,FALSE,NA,NA
"47","RT @AnneHathabae: How high school couples pose with their boo on #Valentine Day. https://t.co/dYO0His9OJ",FALSE,0,NA,2017-02-16 03:28:37,FALSE,NA,"832069143176286208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asfaux_ludivine",3,TRUE,FALSE,NA,NA
"48","<U+611B><U+306E><U+8A70><U+307E><U+3063><U+305F><U+304A><U+83D3><U+5B50><U+3092><U+8CB0><U+3063><U+305F><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>

#valentine #gf #instagood #instalike #instasweet #thankyou https://t.co/PJ6EFvuLO8",FALSE,0,NA,2017-02-16 03:28:19,FALSE,NA,"832069069356535808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aaaak05",0,FALSE,FALSE,NA,NA
"49","<U+4F1A><U+793E><U+306E><U+65B9><U+3078><U+306E><U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3><U+306F><U+9ED2><U+8239><U+3002>
<U+5B8C><U+5168><U+306A><U+30B8><U+30E3><U+30B1><U+8CB7><U+3044><U+3067><U+3057><U+305F><U+304C><U+3001>
<U+7F8E><U+5473><U+3057><U+304B><U+3063><U+305F><U+2025>(*´-`)<ed><U+00A0><U+00BD><ed><U+00B1><U+0088><U+3061><U+3083><U+3063><U+304B><U+308A><U+8CB0><U+3046>
#<U+9ED2><U+8239> #quolofune 
#valentine #valentineday #<U+30D0><U+30EC><U+30F3><U+30BF><U+30A4><U+30F3>
#<U+30B8><U+30E3><U+30B1><U+8CB7><U+3044> #<U+30D1><U+30C3><U+30B1><U+30FC><U+30B8>… https://t.co/1str00ixXa",FALSE,0,NA,2017-02-16 03:28:13,FALSE,NA,"832069043096018944",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Sora_ly",0,FALSE,FALSE,NA,NA
"50","RT @rabirajbaral: <U+092A><U+094D><U+0930><U+0947><U+092E> <U+0928><U+0917><U+0930><U+094D><U+0928><U+0941> <U+092A><U+0928><U+093F> <U+0938><U+0928><U+094D><U+0924> <U+092D><U+094D><U+092F><U+093E><U+0932><U+0947><U+0928><U+094D><U+091F><U+093E><U+0907><U+0928><U+0915><U+094B> <U+0938><U+092E><U+094D><U+092E><U+093E><U+0928> <U+0939><U+094B><U+0964> <U+0915><U+0947><U+0932><U+093E><U+0908> <U+092A><U+094D><U+0930><U+0947><U+092E> <U+0917><U+0930><U+094D><U+0928><U+0947> <U+0930> <U+0915><U+0947><U+0932><U+093E><U+0908> <U+0928><U+0917><U+0930><U+094D><U+0928><U+0947> <U+0924> <U+0906><U+0906><U+092B><U+094D><U+0928><U+094B> <U+0915><U+0941><U+0930><U+093E> <U+092D><U+092F><U+094B><U+0964> #Valentine",FALSE,0,NA,2017-02-16 03:28:09,FALSE,NA,"832069025744113665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chal_nis",1,TRUE,FALSE,NA,NA
"51","RT @ShaMiraUniverse: Dinner Outing For Our #Valentine Couple @ShahidKapoor #MiraKapoor 
Our #ShaMira 
They Make Our Days Complete 
With Thi…",FALSE,0,NA,2017-02-16 03:27:59,FALSE,NA,"832068984665174016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZartashaHashmi",6,TRUE,FALSE,NA,NA
